content|hash
[Skill – Divine Intuition (Weak) obtained!]|49941fe5492fc23b8b8e614f53e348552969a27c
[Skill – Doubled Collection (Ants) obtained!]|db7e6644b8c5afdab76aa5bae39e00f6507daa9c
[Skill – Doubled Mental Presence obtained!]|d60764dc23853d918cfd98db8ce2ea5a60d11bbd
[Skill – Drain Color obtained!]|0fe26f8287175e22d8a97260c7c28ec62ae19a91
[Skill – Drain Death Mana obtained!]|f20220037d79c992860f1ad4dce947664a6c91c9
[Skill – Dual Shot obtained!]|25c995345ad8bc34efbe637be9bacc42df9937ad
[Skill – Durable Picks obtained!]|14277a215a918da84daba0f49bea9d224d7affa3
[Skill – Earpiercing Whistle (Hostiles) obtained!]|ecf0b8c5d088ce03a8372cc67f68a27d56ac1d4d
[Skill – Empire: Art of the Builder Obtained!]|92dfe922a387ea5c661079c52d08c717bc838b85
[Skill – Empire: Blacksky Riders obtained!]|e49175553fd7e138e8e783eed5f0e84f507daed0
[Skill – Empire: Blessing of the Hearth Obtained!]|7e4a2caa4da2588825c9f05d21c9662f964a7d39
[Skill – Empire: Fields of Bounty obtained!]|74157d4cb2da0aad984a1ceee6ad5ebb53d6115f
[Skill – Empire: Low-born Militias Obtained!]|4ff4b60c2d8b63eb20db2f7cd13470dd5e4d4c76
[Skill – Endowment of the Thief obtained!]|0a4ca1c388c5eb3ee72b92c1970221f6819f325c
[Skill – Enhanced Edge obtained!]|0fcd7420a65b68ed917243d10935d9750c889f2e
[Skill – Enhanced Movement obtained!]|580e5da868607cf33cb419534f6d31adbb389dc7
[Skill – Enhanced Strength obtained!]|a8a1c16d08a8b12b4b5ae1a45ef061a7afdbcdb9
[Skill – Epochal Earthworks Rise obtained!]|8f607316cdedf2477d31ce55e16db5fb272f23d4
[Skill – Even Footing Obtained!]|407cbad1fd15b17ad4cdb134fad4c0a9694f8f11
[Skill – Everything Has a Price obtained!]|e02d95c103087945c48a50e59358a46176805ff5
[Skill – Exceed Yourself, Suffer Later obtained!]|308c7ae6024d9873b8f7cb619668e91cb190c1f5
[Skill – Exhaustive Memory obtained!]|f22bdf5f52dea176ceadd16f477793cb4b4c32a1
[Skill – Eyes In The Back obtained!]|0a5b88bbc7aac82cd1f6b1a0821f6dcbfd1213ee
[Skill – Eyes of Talent obtained!]|febd38b240afb9bb2ae1e3146afbe52288899ba0
[Skill – Eyes: Guiding Light obtained!]|71dd0ea50704cf36122a18806e902c4ea1e7f4cf
[Skill – Faith is My Strength obtained!]|dc8aafc19597aea3a04f9b70a861b8e6e67d8c1e
[Skill – Fast Feet obtained!]|bfffada0e915d61339d9527ddf506ecf9f4badae
[Skill – Faster to Untamed Lands obtained!]|a1ad831beac55ae2d74c6e999140f649d7347235
[Skill – Feather Jump obtained!]|d7994a24df80a451b7bec52945a936c22e9df5ed
[Skill – Feint Slash obtained!]|36da5d71a5448b0ee580607ae55e39c290b14681
[Skill – Find Roads Less Travelled obtained!]|f9514bcadb0ccec773485d3fafe84b9671b73706
[Skill – Fire’s Fuel (Mundane) obtained!]|7f16033f27ad3157f81a1618266538393129ed20
[Skill – Flag: Inspiring Sight obtained!]|e2888440de2a188363b63a2ee4dcdc063daf7eb4
[Skill – Flaming Armaments obtained!]|661e871a59de0ec920f2cdbb5f853d2cba24cf30
[Skill – Flash Cut obtained!]|46d40f36f19942487d14a073f692263ef80a11ce
[Skill – Flash Lunge obtained!]|70dc1529acb81ad765ac7aac257a91e1d79fb885
[Skill – Flashfire Spellcraft obtained!]|5c73ea4f42e15584b27916d0c81244afae03affd
[Skill – Flawless Attempt obtained!]|6a4294c9f420a06b8aaebb9bab8c893328c95e13
[Skill – Flawless Magical Analysis obtained!]|e124bca1fc90543a69dc029e47794c584f051141
[Skill – Flawless Stride obtained!]|dbf0ff95ab07521299970bf6d5589f9d3a8de986
[Skill – Foreign Lands Training (Landscape) obtained!]|5267d3d4c2e32d8722e92b9586bad4fb7efa8791
[Skill – Fourfold Strike restored!]|308bac917960a27b1960df2189cd4fbfd6da65e6
[Skill – Full Armor Onslaught obtained!]|0ba61ca70cfc746d704496a118e635b214ee108b
[Skill – Full House Throw]|57abced383de115f43f89d318d1c4a79b3f6d71c
[Skill – Fury Strength obtained!]|616c26011bec5f8800077e3973ba7f6ae9e919c5
[Skill – Gaping Bite Obtained.]|1f2f49aa90beffdf3c4af85e5681a3b952433d75
[Skill – Golden Investment obtained!]|d07a2f573334f29e16b58ed34780e29f4f41092d
[Skill – Grand Slash obtained!]|c9dcc722b13ba49496e8037999882e28baafe0ad
[Skill – Gravesummon Skeleton Retainer granted!]|0cd5d920c24c152e5c472b7c9a79544758494553
[Skill – Greater Endurance obtained!]|a8423fa78595d8de3950679a14ba3dc10da51e59
[Skill – Greater Pain Tolerance Obtained.]|db1452c3e83eacfe67a7ff514992e2da9f87bb34
[Skill – Greater Resistance: Chronos obtained!]|ea3e0e9272b2ecf5d6caa185922226d3a53af927
[Skill – Greater Resistance: Poison obtained!]|7abc0248d3718d594468c093aa5eed163db59410
[Skill – Grinder Teeth obtained!]|864cc641263225458058e4fc6f6250f866773b3b
[Skill – Group: Erratic Maneuvering obtained!]|92d03f3452e424cad75d3353d81ee99b0e70aa11
[Skill – Group: Surge of Inspiration obtained!]|85fbe2c5fc35093b795f9afc7e57899bce5c5c3d
[Skill – He Fought With All His Pride obtained!]|e78a88e27959a63f10cd869b3d6a244119caa929
[Skill – He Left Pride in His Wake learned.]|78bdf21f421c92f49e2a636d43d62017935053be
[Skill – He Walked and Shadows Split learned.]|0ff0bc53ab46e2ade5849c47a9bd4d25496d82cf
[Skill – Healer’s Intuition (Basic) obtained!]|6feb2da35226c3f84f6b47ff95368940fc0fe1d2
[Skill – Healthy Rearing obtained!]|7afb6e845a34eab2429ef97cc13da825ac9e608b
[Skill – Hearts of Courage obtained!]|e608f0d8b0629c92c45c9a22d8563577fb54ffd8
[Skill – His Hat Held Wrath obtained!]|1122645b94fce06653612d8940bbc316a75c5521
[Skill – Hundredfold Arms Repair obtained!]|95a2e40a049407bb7df5b716be265f045906b2c1
[Skill – Hygienic Hands obtained!]|02c7548181a7bb2de354992c5ad5318d8b56b8bd
[Skill – I Burned Brighter Ere I Fell obtained!]|7dea239e56c5e0b36a11721a502159ffc81677ae
[Skill – I Double Dare You]|e203919464113a855a4a4aaab5efa9637eb084ae
[Skill – I Grew With Every Bite obtained!]|aee9615468c9d40e163f4e500d098c56be3af0df
[Skill – I Walked Under Heaven’s Sky obtained!]|07e9e6ef9e710959d32bb5f1a740fabe1b8e3614
[Skill – Immortal Moment learned.]|6cf803e351166c1ca45133b6086050130da72401
[Skill – Immunity: Alcohol obtained!]|6620efefbed069471fdcd4e520352c3fee911e9a
[Skill – Immunity: Crossbow Bolts obtained!]|a2bf8d9d11ffccad076777a8464af15ad25a3d5e
[Skill – Impact Punch obtained!]|a13b6b9b96dfe547e43ab97f3fbd63239bc379b4
[Skill – Imperial Aura obtained!]|2f80a88f687a663f55c2760f1db495ddb5834b4d
[Skill – Imperial Levy obtained!]|24d6612a1a482dc859457c5d9ff2ea0e797501f2
[Skill – Impossible Dodge]|2addfefeb190aa692983acfdd9e15ec5d3de8f9c
[Skill – Improved Balance obtained!]|a98933c68c2fcdb933ccd80df79624a810cba732
[Skill – Improved Mana Circulation obtained!]|c011989c5aed627bb7450a6d015fff31924841e5
[Skill – Indefinite Lift (Mental) obtained!]|8c9dac30268957a08644d0bf8d1c99438975371a
[Skill – Indomitable Will learned!]|885fa023edfa60dc75460869cbbf52f78fd99936
[Skill – Infuse Color obtained!]|88694301150e289b28bfac8bed895a44440d2bc8
[Skill – Ingredients Sense (Minor) obtained!]|4edf30c0445d32594150b75d69e346273de6ebae
[Skill – Injury Sense obtained!]|4d84b56ec0311379d130b605d9bcfa33abaef703
[Skill – Inn: Compartments of Holding obtained!]|58d2715de6d0986d5436d9a7afb41588b6ccb07c
[Skill – Inn: Field of Preservation obtained!]|951998df3c35d9837fc09956203ae6da009359b5
[Skill – Inn: Garden of Sanctuary obtained!]|49fc2daed1a71bfea9d671e620d61d178b7e489d
[Skill – Inn: Grand Theatre obtained!]|315e38e2a0b62d5586a14be8fac515826ae2fc65
[Skill – Inn: Magical Grounds obtained!]|3e4b5be1705510a2893b102332d7e781f1d274a7
[Skill – Inn: Partial Reconstruction obtained]|fc416ccf7d28e87c9eea7983bf0010956c1490f3
[Skill – Inn: Reinforced Structure obtained!]|4b226f9021f7016dfa6d09df4aac5d2639b2fd60
[Skill – Inn: Twofold Rest obtained!]|b696462be6a37b9b68fd22373fcbd21401939922
[Skill – Inn: Unlimited Mana Pool obtained!]|86fc78000a7edc03a27a9c1ac66dc024073ae3e9
[Skill – Inn’s Aura Obtained!]|8a986b58ae3e4150d6f5b70cb7ac2eb842dbb10c
[Skill – Inspiring Words obtained!]|417b98adc713f3c99d9815b16c0d2b437d97e628
[Skill – Instantaneous Barrage (Phantom Arrows) obtained!]|99ce4283456cb0b18a31a83f984f01f47cd1b31f
[Skill – Intensify Spell obtained!]|faf420787264eb49635c5c553ac2e5eeb800303e
[Skill – Intimidating Glare obtained!]|81537049c6b4aa1b6c59176de19cfdf28b8eb7e7
[Skill – Invisible Cast obtained!]|c4f266a696ff20dc5bf732853efd3316137f66bb
[Skill – Iron Skin obtained!]|48e4eb0e6becd92186297b86aeecffbb65057e98
[Skill – Iron Will obtained!]|61de61e51e77ee96594c993683246ef9249a9c5b
[Skill – Kamehameha Punch obtained!]|8feaa5bca2653d84a025305a963e51bc95f13428
[Skill – King’s Bounty obtained!]|f921e11c0489d1344751c627f566e9a3dd5456ad
[Skill – Kingdom: Desperate Rallying obtained!]|b3a6fa5260f8471402547d63ab6fcc028524eabb
[Skill – Kingdom: Quickened Breeding (Animals) obtained!]|4f0a34fea051e916fcffb0f7d96e55b0bf26070b
[Skill – Knight’s Riposte obtained!]|95a3c952aac7027f26e94b77d4e79780520db629
[Skill – Knuckles of Iron obtained!]|37ec140c4054550d95a1e785ca1a62fcd22fd9e7
[Skill – Lance: Touch of Age (temporary) obtained!]|a74de1f083bbb743d25099f31aad338c24306278
[Skill – Lantern: Bright Illumination obtained!]|040ded3310b7ebbbcaf17a3c14e0fed6897ffa23
[Skill – Launch Step obtained!]|d74ac18293460a0f88fdcb2b5e91e44e887805ab
[Skill – Leap of Death obtained!]|6614e4d19f624ef304e69aa4c99abee4a50f7f74
[Skill – Legacy Whispers: Heartflame Set obtained!]|cd24ee40a090fcadc8e8d877fee12fe92fd7da10
[Skill – Legendary Reputation obtained!]|7cfc5277ccab4f50303195a99e2e2bcdd0517ee5
[Skill – Lesser Bond: Frostwing obtained!]|b574d26fec2e2ce61c9c7d9c6830ae62c21eb980
[Skill – Lesser Dexterity siphoned.]|d2d94d76bc2112fa17c7e68239567b2c0bbc55ea
[Skill – Lesser Endurance Obtained!]|fc034496e7944011e28526fbcb0790673d7ef5ab
[Skill – Lesser Endurance obtained!]|edf00316f1ddb7470d5c18596772c04970389e30
[Skill – Lesser Frost Resistance obtained!]|c750837edf847eb60303e6461a8addd3a7b821ec
[Skill – Lesser Intuition obtained!]|9f7b12d10e183befa029657d2dc2cd1b05a6d011
[Skill – Lesser Mindward obtained!]|3360a5a560f3f901bdda908e49cd76f1f281cef6
[Skill – Lesser Resistance (Blades) obtained!]|3a4e6986de688f37c2dae105ff57bbd91bba1682
[Skill – Lesser Resistance: Death obtained!]|5fbfcf7d017cf0d661a943776b4d96de6c925e62
[Skill – Lesser Resistance: Disease obtained!]|f6e4898fcbf5b8d097f49dd9d93ae4edc54e8dfa
[Skill – Lesser Resistance: Infection obtained!]|a60739d16bf70d29d491404c9254f575d50afc25
[Skill – Lesser Strength obtained!]|44d619b224eed1b67226448c270697ab8902a089
[Skill – Lesser Tinkering obtained!]|230cdf3881ff0c264ab9ae87801b24d5dff4ce39
[Skill – Lesser Toughness obtained!]|5767588c5376202b4f1084b25b8d6c0de704f65c
[Skill – Lighter Armor obtained!]|a476e8025721e7a9fb34056aa10a86c8bafc8369
[Skill – Lightning Hooves restored!]|e1207742d61ee7bbc64caee61586e5eb2db0c724
[Skill – Lightsoaked Armaments obtained!]|bf4231694900d3cc25b8e1548e8472c2ad4f42eb
[Skill – Like Fire, Memory obtained!]|1da44f8027afbbb0237aadc88334ac449740d416
[Skill – Limb: Imbue Skill obtained!]|23badf546b7501f3159e911f49facd6b181e6dfc
[Skill – Line-Ending Inferno assigned]|c9efd7e78937cff12d86fe591ff37eb820e009eb
[Skill – Locate Patient obtained!]|33f0fa53044168a2badc3b7d6cacb6f944511cd4
[Skill – Loud Voice obtained!]|e2c5eaa77a85aceccae271d4e515cfe165dcc079
[Skill – Lucid Dreaming obtained!]|7b2f7fbadd824b4968c0b55136e36ea2f186c166
[Skill – Madman’s Sprint obtained!]|388bba40bbeec450368fc86c41a0e23a890f0148
[Skill – Magic of Will obtained!]|c718ff2f5df5cbb2b32c6750b5252fb86418e71e
[Skill – Magical Tutelage (Grand Magus) obtained!]|931b258da7694ad396ba6f99b084cb7c8a189531
[Skill – Magicguard Block obtained!]|e005c6fe8c72c093cae444a6449882232dfdac14
[Skill – Mana Well (Earthen) obtained!]|4a63f0fd07e0071b4018c7e1255d4ac1b6172ce4
[Skill – Mass Prayer obtained!]|59806cabbc9ae8da27586b1143b7525cc25de6e1
[Skill – Master’s Sympathy obtained!]|2ee68ee0c9c29c766aee3cd519b86df7bb79acf8
[Skill – Medicine: Remove Flaw (Single) obtained!]|b6bf546777080808914b895e6c60d6dec68cc554
[Skill – Memory of a Thousand Lifetimes obtained!]|08679b1bbe5a42577ec64a20be53702f95fe5955
[Skill – Minor Telepathy (Ants) obtained!]|49692d8d5095e885d73989225ee1602cf8a583fe
[Skill – Minotaur Punch Obtained!]|e24b965e05d10f694dec7dd83c3b50be25390925
[Skill – Mirage Cut Obtained!]|3c5e18207a74cc7bf9cecf93fccef25322ebd345
[Skill – Mischief Bank obtained!]|b1d8818864c3825304c0b7284fa05d10596d2536
[Skill – Mortal Enemy: Slavers obtained!]|78c4c7ef614df04fc61ba383385f49248a259cb7
[Skill – Morticious Insult obtained!]|8d80416fd0df06f9cb7d6c8da4043bcf892467eb
[Skill – Mother’s Flight obtained!]|535c99c540528fdde514838b3bebe3705851bab0
[Skill – Mount: In Time, Your Truest Potential obtained!]|a0817d393cc6898504a616e35230d92bdd74624d
[Skill – My Cause is Just obtained!]|a6b1faa8fa5ddcb755161d7e1a079feb628fa369
[Skill – My Dream Never Ran Out of Fuel obtained!]|5f029a236312f1eb82429d273025cef385e41bc1
[Skill – My Pain Is My Strength obtained!]|d9e564d1032e8db08a393b2b3d067ef71143c09d
[Skill – My Pantry Overflowed With My Deeds obtained!]|75cb462c493c7ebab214771d4177eeabd79132e2
[Skill – My Strength, Regained (Ten Minutes) obtained!]|6ede0b1f25c4e44270ab6247360f43e771927918
[Skill – Natural Allies: Goblins obtained!]|50231443b1718cc2297080c94deb85ad5ec7faa1
[Skill – Natural Allies: Ogres learned!]|d8f68e49b8ed03b35f9dbc96ff966e9e381a77e8
[Skill – Natural Oils obtained!]|21435423a91388b40c3e830e15ab83ae8fb2c2d0
[Skill – Notice Attraction obtained!]|c67ac9b32f3a35fe433736508cebaca8a0ec9f8c
[Skill – One Lucky Save obtained!]|3c5a00fb682367681e395a3b51c9455381c1c0b8
[Skill – One More Portion obtained!]|92d6a32fb343d674316d9b0cd98d13b34d1de1dd
[Skill – Only my Challengers Shall Advance obtained!]|5b255c41baf66ced0bff9ae58524c03becbeeb32
[Skill – Overpowering Blow obtained!]|6e320bbfa8f295f3131cb71223811aeec78a12f8
[Skill – Pardon the Joke obtained!]|aed4027aa82a5393d1739ddbba3063d6f9ea3650
[Skill – Peace of the Wild obtained!]|497a635240bd54ccc08bc941c416c06d6f0a8938
[Skill – Perfect Imitation obtained!]|5ed6e41eb0e6125dceab135716bfd3b2b90fd55f
[Skill – Perfect Recall (Dreams) obtained!]|b0ecf4e6df84a3cb9567705020015d69a6b6ed01
[Skill – Perfect Recall (Medicine) obtained!]|eb0c29240991b01c5bb9b172f8ae4daab34f3634
[Skill – Perfect Recall Obtained!]|82446e864dfbcfd1caf1153d7a299e75ebc2b50a
[Skill – Phantom Sword Slash obtained!]|cbffe24c8872d9e455f2f3bf9d2ed44e6c2af17d
[Skill – Piercing Strikes obtained!]|6cb07300249c53f0771d241b53706ec2815016eb
[Skill – Polite Demeanor obtained!]|264fe499841b3484de3c4fdc42ffbdf5a5a995a6
[Skill – Potions: 148% Efficiency obtained!]|bbb6b2a654d035cd850176f2188fc1ed9a2e5a3e
[Skill – Power Strike learned!]|13a7d98954d384afa4fb180e5977ff3dcf591774
[Skill – Power Strike Obtained!]|32cdc762067c93929b18e0c35e41841de216e046
[Skill – Prayer Obtained!]|81aad9f9babe16f6cb43faa68cf01c944d38d1c9
[Skill – Prepared Battleground: One Hour obtained!]|ae95f3f462d48d56dd7042d466bfc2f7d3db618f
[Skill – Prepared Signal obtained!]|560627c350b5458417974eecc4ac3bfa4b08cfa4
[Skill – Preserve Morale (Casualties) obtained!]|8200510078133bde93fdc2f05ef467aea308a6ac
[Skill – Quick Growth Lost.]|c278aa9c0a7e8c8ab5d84f990b01c0045893b8f1
[Skill – Quick Recovery obtained!]|e4305061b3fb1bd3ed3c31edaaf92b462c417829
[Skill – Quick Sprint obtained!]|ae481b8368be6684c8ba06da5c1ade92aeab753c
[Skill – Quicksilver Stitching obtained!]|16b3ea5f5890976f6abca8860888de9842907010
[Skill – Rallying Presence Obtained!]|03261c73a297cb3ae09fc0b267544794bd64007d
[Skill – Razorblade Oars obtained!]|c84509c49fd672522e61b59206a5b9a0649f5a0e
[Skill – Recall Weapon: Spear obtained!]|be637e077656550766a9272d77075a5167163004
[Skill – Recaptured Sublimity learned]|959af542b4867fccbe9f77ee79a168980fac43f6
[Skill – Recharge Minor Wand obtained!]|a4c9e7d591a48b0576ef11e124dc3ca965fdcf40
[Skill – Recital: Litany of Possession obtained!]|56da057f8f86082908032e4927fc3990fb6939d8
[Skill – Record Spell obtained!]|a0bc8462718f6e84fb5d4691d1b78461036ee798
[Skill – Refinement by Accolade obtained!]|89c6932fda2cd9b56f4a83e14edbdf524604481e
[Skill – Reinforced Armor (Steel) obtained!]|fc36803d01ab4c39be5c12af4eb4a762bf8e80fe
[Skill – Rekindle Flame obtained!]|ad3ca4faea2ed2d4f63672810409163c1165d840
[Skill – Remembered Skill obtained!]|f62ef41d788d88dd2dc89680b0ad3b8814be7860
[Skill – Repair Fabric (Minor) Obtained!]|58300854410df8fc20dab0c42b6331a9909ffd30
[Skill – Resistance: Magic obtained!]|36ff66021295646daeab159ad425dde2daa312cb
[Skill – Resistance: Sleep obtained!]|841f330d3e10925d582fcb9902a5e3f2f4967742
[Skill – Rested, Fed, Appreciated and Paid, My Workers Surpassed Mundanity obtained!]|5c97df612c3c243c4e1023c64d503c1ddab6a9ca
[Skill – Rhythm Combo (Beginner) obtained!]|c4712323edf7a74eaeb2425f3f0ce971df68c98b
[Skill – Risk Calculation obtained!]|13b58aabda96361221aee808f7fef06416d41aeb
[Skill – Royal Arms obtained!]|b893f05c9ab038bcbbf61dc43fb769d6085916fa
[Skill – Royal Bodyguard: Two of Life, Two of Death obtained!]|b9ee634fa752da4adf7d9c40591efa3ab94823ed
[Skill – Royal Contract obtained!]|5a4530e98056cbf5504abf5396b0f832d1523fbb
[Skill – Royal Tax lost.]|e577e6385863fe633c595f42cacad29c762593e9
[Skill – Royal Tax obtained!]|4b4954e2de1523285a4657cd4ba36995a1d37bb7
[Skill – Royal Tax restored.]|0ac2ffc3fbe751d163849b8a575c5d3f44cb0649
[Skill – Sanctum: Death Magic Leyline obtained!]|c31af03a15816122be9b2ce14ca8e3d9bd09635f
[Skill – Scented Thoughts obtained!]|cb902f2382a267074442c8bcebad65e4d2b3b9bc
[Skill – School: Witchcraft (Undetermined) obtained!]|4d74af433fb181968fd23a155bf05a4cef17b23e
[Skill – Seafood Cooking Obtained!]|e982623019aa17bc92772bfaf0ff7d794d687455
[Skill – Seal of Veracity obtained!]|c506102d659288386cc6638f1afe6b09c0973bda
[Skill – Second Wind obtained!]|9feaf739451f628b7cdaa5c7082d644c90922b8f
[Skill – See Conviction obtained!]|411196d16e36186db66faadb87801edb07c0ac50
[Skill – Sense Affection (Platonic) obtained!]|c7b33408bc752c6f5e1316b82c141da44ef782b7
[Skill – Sense Trickery obtained!]|2d033242306c27bb22dbb43cf94df5d13312400b
[Skill – Sentience-class Crafting obtained!]|0d0352d5b226aa56ec9248cef9adf8d682ae7cc2
[Skill – Serendipitous Intervention (Romance) obtained!]|916db615a7117ba31ef6b439c2e9f799843cd188
[Skill – Sermon of the Believer obtained!]|72d0f79f8618b3c96093cd90ca2d802c08e79cc8
[Skill – Shadowcloak Stealth obtained!]|6f371a84a0231316102e47a4a19e8d800af0ed30
[Skill – Shadowcut Blade obtained!]|22c8a01a1d32c770e0732158431f14604cec8dd3
[Skill – She Danced in Moonlight’s Grace learned.]|a49b30595e99a037b1221adbfae0db27c6859406
[Skill – Shield: Great Barrier (Steel) obtained!]|aea2bcc3f3208787567555e92e2726974732119e
[Skill – Ship: Kayak Roll obtained!]|1e12d657498dbd79775b0ca16531e19b19cc4385
[Skill – Ship: My Ship Shall Not Sink Before I Do obtained!]|caaad3f76eb73085655f488bf02f6e71001b5d40
[Skill – Silversteel: Structure of Species obtained!]|4691e1642ea27ca3953813a3f7bbb800d258785e
[Skill – Slinger’s Whirl obtained!]|6f9bad1c55be4ff2763601b3071bfee3b3c7e5a1
[Skill – Song of Rejuvenation obtained!]|9371175ea2d0db4d40bf9200b01dd50cf11c446c
[Skill – Song: Ballad of the Horns of Hammerad created.]|9ed8b2000ed04ea2d455c2270a88463f9e91e90b
[Skill – Soothing Melody obtained!]|cab0b98a0ecc67d9f8031b9f38fd1609831e2cb2
[Skill – Spell School: Color Magic Proficiency obtained!]|2a7e6e824b8f1b2f074e1d3452c0d870cfdcb42f
[Skill – Spell: Wild Growth obtained!]|24bf5b1bcf658ac2061bb7a926e42fddb9746f2d
[Skill – Spirit of the Wild (Enhancement) obtained!]|4425f974355e9b5f4635c50989ae14544aa6e2b5
[Skill – Squad: Hob’s Strength obtained!]|c2f3b6175cb93714ad32103e4650b347b460e384
[Skill – Squad: Incorruptible Watchmen obtained!]|d640ae5ea250e1082616478281da98d222761796
[Skill – Squad: Minor Swarmblades obtained!]|a6883d883248894defb880c7f5d49969a5a2392d
[Skill – Squad: The Chess Club’s Stand learned.]|5cd2af252d55bc7b40f877525bb4f28675696b6a
[Skill – Stainless Fabric obtained!]|9b8164a6a6641ffafe341de8de081c088d2625ea
[Skill – Steelcut Sunder obtained!]|9a43115509d7eaa5f77cdb94c6f878796336ae14
[Skill – Sterile Equipment obtained!]|bc2a10d558807353fed582ef6df5c7ea7a5680ed
[Skill – Store Intellect obtained!]|56b232bdc2be2692fa9acc7827faa3e3dac3a247
[Skill – Straight Face obtained!]|b6ca218c621ed7d12bb2c7462bc1380658d0113a
[Skill – Street Invisibility obtained!]|9ca4fc522ec302e7a84df2ef7abe6d44151eff7d
[Skill – Stretchline Thread obtained!]|55cd64a33c854aabce82071a6e5ae02033b4a755
[Skill – Stronger Together obtained!]|fa5b1bfa925832b6d4f1c71b0f076fdd5a38f5e1
[Skill – Summon: The Phantom of My Legend obtained!]|7864570aa6423d4f84c727ec4b946fee0a160975
[Skill – Summoning: Call the Great Ancestors obtained!]|288ff4cd7408ab872d1a776c32f9ccfc885abc25
[Skill – Summoning: Pass Wounds obtained!]|b6bc35fd6baecde597102908441f47f0204e3ce3
[Skill – Suresand Step obtained!]|5e5361e1925f7f4339a0f37a619e9f93844e3c18
[Skill – Surpass Limits obtained!]|a0be1de084145f15e56cfe6870ba0ca87208cbfb
[Skill – Swift Rearmament obtained!]|912e1218c06c77d740d19d4043a4531159392bfc
[Skill – Sword: Keening Edge obtained!]|d74671d8a87e4a6d16a405b8e0dc9a3b1a496c3f
[Skill – Sympathetic Ear obtained!]|cd04a8933a26283d4ab8501ccf0700d8e934b132
[Skill – Tangible Concepts obtained!]|bbfd043061b4022e5fd9f78e6d673059a0479b9d
[Skill – Teacher of Magic (Universal) obtained!]|25733daf2434333558c3b94ec9414597e3994df7
[Skill – Telekinesis: Bubble obtained!]|c2156684f6ac279280b347ef0788abc55792b319
[Skill – The Fire Glows (Honor) obtained!]|b04928d90ec313ade746b343cc7b7b44d558f629
[Skill – The Innkeeper’s Daily Bounty (The Wandering Inn) obtained!]|6e3e064e3aa7e348fdbb06ce8f6c7c1b33c94542
[Skill – The Messenger’s Shortcut obtained!]|267e1a7309e52e0cf5adde79435cf532c86b8ed3
[Skill – They Walk With Me obtained.]|09876eedc528649f4cf334c2d65492b1e63b7274
[Skill – Traveller’s Advancing Techniques obtained!]|674b10585b165c52111a8e3958fbb2fccc828657
[Skill – Tribe: Fleet Foot obtained!]|4c7214c4a4b0ddc5dffb77057685c0129d88591b
[Skill – Tribe: Full of Ink obtained!]|1476c9b317f6461db9b47559053adac5bbfd25f3
[Skill – Tribe: Rapid Reload obtained!]|abea39a78bdcfbccbf403e07bbece1b01737fef0
[Skill – Tribe: Scavenger Armor Obtained!]|26103af6e80b409e0667649314838b5a029a40c3
[Skill – Tribe: Shovels of Archeology obtained!]|8acc40bd38677f5d12042275e9ce0232a6e97a98
[Skill – Trifling Incentive obtained!]|06519640db1f2acfd9e6944be7a4bf13a82a3403
[Skill – Undying Loyalty Learned.]|f33a09615178a47805b7bc10981dc898f2fea88a
[Skill – Unerring Throw obtained!]|9f494f32e50984b091320131fd056bd5edcc37de
[Skill – Unit: Bows of Sand obtained!]|ff6746c918b1e1148c5c047e36b0830541fe5afa
[Skill – Unit: Moment of Frenzy obtained!]|601d1b09713876cf41796693ca62a9429fd46b06
[Skill – Unit: Snowcover Riders obtained!]|daea6826794921db5ef31cb9dcf6622808c7b7fa
[Skill – Unit: Yawning Bite obtained!]|c2ee7c7bd7a611f708ddb5319a0b4d3a4156c691
[Skill – Unitasis Network learned.]|d1e4f5a09ea68c5878998f68e6b390df559aa32f
[Skill – Unveil Potential (Magical) obtained!]|8320b6c902668d7ee4b8c113a194f02af0a8817a
[Skill – Vague Directive (Ants) obtained!]|ead3da30e104681dca89617c0be5259d8f31a675
[Skill – Valor of Champions obtained!]|239e333b8c947a3ae2040a3a6b813d2b5f8ea99c
[Skill – Vessel of Oneself obtained!]|b45d216ce84fccd065cb8654624ba6ab3404be6d
[Skill – Vessel: Stormrider’s Blessing obtained!]|42d0fc24f26a7db9558482a45931a6ded8082c7e
[Skill – War Cry: Eleleu obtained!]|b246f5cadbcd106b7dac38cd492777991d772820
[Skill – Weak Lucky Draw obtained!]|7f572a2dd7c6676d7a236f59b506f91a5da4e364
[Skill – Weakness Feint obtained!]|3979d20be5aefa2f4005955b47395a2c85e027a7
[Skill – Weapon Art: The Bonfire Rages obtained!]|bd080c9e4253bc581a7399318e4ea9f68c749fdb
[Skill – Weapon Proficiency: Club obtained!]|6e17bc263c8695e1adc660f8a549318c422b822a
[Skill – Weapon Proficiency: Knives Obtained!]|febad51a736028fd2c7c8d52a7a1814933361ac2
[Skill – Weapon Proficiency: Knives]|becc8882d6d93513dcfdd93e985935439a2fc7fb
[Skill – Weapon Proficiency: Shield Obtained!]|b75d17f2bdcdfbf405412de22e78b406ccef8df5
[Skill – Weapon Proficiency: Spear obtained!]|9001898b921f1bf2a0a14c60a32ff9c5e3a1c1d9
[Skill – Weapon Proficiency: Sword obtained!]|edcaea716ef8d19d5ac3eb89e3ec2e66af933c7e
[Skill – Weapon: Extended Range (5 Feet) obtained!]|e35e04f6e966c291978ee1fb00e456cb911da668
